Source,Target,Time
811952335,280711094,2020-01-27 19:27:03
3231916280,1138866834856456192,2020-01-27 19:27:03
970661782477000704,306046362,2020-01-27 19:27:03
936761280702099456,1203258721410830337,2020-01-27 19:27:03
936761280702099456,1221474279411216385,2020-01-27 19:27:03
936761280702099456,969905725857087488,2020-01-27 19:27:03
936761280702099456,1187307230841802752,2020-01-27 19:27:03
1090090067790573568,89766565,2020-01-27 19:27:03
3018717312,1190282474645073920,2020-01-27 19:27:03
3018717312,183212847,2020-01-27 19:27:03
3018717312,3266296297,2020-01-27 19:27:03
790065013822066688,938105675154046976,2020-01-27 19:27:03
794719758348218368,34507480,2020-01-27 19:27:03
1095581369852399616,1114928315075137536,2020-01-27 19:27:03
1095581369852399616,1038070964402237440,2020-01-27 19:27:03
1095581369852399616,335141638,2020-01-27 19:27:03
1095581369852399616,335141638,2020-01-27 19:27:03
942285976805789696,1078386046780522496,2020-01-27 19:27:03
2865172121,1691284813,2020-01-27 19:27:03
1174218421405388801,1033994695595065347,2020-01-27 19:27:03
2896013322,43727669,2020-01-27 19:27:03
2158036528,4218293854,2020-01-27 19:27:03
1629274033,2568092727,2020-01-27 19:27:04
1219377901688086528,4218293854,2020-01-27 19:27:04
40806309,1153801106910150659,2020-01-27 19:27:04
40806309,1123413970700898309,2020-01-27 19:27:04
40806309,576778974,2020-01-27 19:27:04
40806309,829124642539446272,2020-01-27 19:27:04
40806309,1028806773640228865,2020-01-27 19:27:04
40806309,562421134,2020-01-27 19:27:04
40806309,1153766352718585856,2020-01-27 19:27:04
40806309,1153533975341752320,2020-01-27 19:27:04
740729695176658944,35845829,2020-01-27 19:27:04
1373944728,982346124915761152,2020-01-27 19:27:04
1172106687479570437,858330835598143489,2020-01-27 19:27:04
1155276161582338048,4019779475,2020-01-27 19:27:04
858443079673688065,3951940513,2020-01-27 19:27:04
1014885329541554177,3496607906,2020-01-27 19:27:04
3932633980,16887175,2020-01-27 19:27:04
342512565,1177208519990362114,2020-01-27 19:27:04
1213726455437258752,1218833101134024704,2020-01-27 19:27:04
1218157461867134976,600313200,2020-01-27 19:27:04
1226191266,1154041467347722242,2020-01-27 19:27:04
2998359869,1206364548283846656,2020-01-27 19:27:04
1218249131879170055,274737011,2020-01-27 19:27:04
1218249131879170055,3030158859,2020-01-27 19:27:04
345827990,3004231,2020-01-27 19:27:04
3342759651,14829533,2020-01-27 19:27:04
2740572499,1164367076972277760,2020-01-27 19:27:04
2279581459,1200372443212181504,2020-01-27 19:27:04
773677879305576448,831155208025673728,2020-01-27 19:27:04
629233038,2692210891,2020-01-27 19:27:04
2918964411,169686021,2020-01-27 19:27:04
1042719099342733313,1127585045068144642,2020-01-27 19:27:04
2956900527,830002004,2020-01-27 19:27:04
143875022,102551118,2020-01-27 19:27:04
143875022,40293333,2020-01-27 19:27:04
143875022,35865024,2020-01-27 19:27:04
1205694200,43035019,2020-01-27 19:27:04
64608204,2882133562,2020-01-27 19:27:04
1202564316651757568,203727423,2020-01-27 19:27:04
721489603488825344,113078223,2020-01-27 19:27:04
721489603488825344,2610455552,2020-01-27 19:27:04
721489603488825344,778310498,2020-01-27 19:27:04
721489603488825344,156667887,2020-01-27 19:27:04
1201147313290301440,1191000839197847552,2020-01-27 19:27:04
1201147313290301440,851330647045963776,2020-01-27 19:27:04
1201147313290301440,1178639450122772480,2020-01-27 19:27:04
55945529,2904433914,2020-01-27 19:27:04
1218895387865403392,1180751621938188288,2020-01-27 19:27:04
1004833394851831811,2914442873,2020-01-27 19:27:04
1013267681221468165,883016728426536960,2020-01-27 19:27:04
173529137,395010447,2020-01-27 19:27:04
2669427680,74980737,2020-01-27 19:27:05
1074411505968242689,1710345096,2020-01-27 19:27:05
1211409902783983617,767231092378202112,2020-01-27 19:27:05
1009990703731093505,163861433,2020-01-27 19:27:05
634339134,775394176640937988,2020-01-27 19:27:05
1105618085741056011,1144326050538807296,2020-01-27 19:27:05
1182461309104902145,35586563,2020-01-27 19:27:05
3000496938,226012576,2020-01-27 19:27:05
524755965,401516474,2020-01-27 19:27:05
1070215008703995904,1192032121,2020-01-27 19:27:05
1070215008703995904,3097914895,2020-01-27 19:27:05
2493388778,825840504562606080,2020-01-27 19:27:05
2493388778,1059194370,2020-01-27 19:27:05
1193737266730065920,1053311327928643584,2020-01-27 19:27:05
969364352544526336,813286,2020-01-27 19:27:05
730586660866400256,971492821,2020-01-27 19:27:05
767928080,1139247133448687624,2020-01-27 19:27:05
1016327657762541568,813286,2020-01-27 19:27:05
1410990577,3983506992,2020-01-27 19:27:05
1197906968255447040,18238260,2020-01-27 19:27:05
1197906968255447040,1178639450122772480,2020-01-27 19:27:05
3197176255,820765000658747393,2020-01-27 19:27:05
68321947,171266507,2020-01-27 19:27:05
825831203425153027,1118603369134874625,2020-01-27 19:27:05
1459999165,828769601894772736,2020-01-27 19:27:05
1150633499243585538,1201795027770306560,2020-01-27 19:27:05
14707794,16463397,2020-01-27 19:27:05
2434389289,1148250536388567042,2020-01-27 19:27:05
1215418790843863040,1131886517855694849,2020-01-27 19:27:05
1166860856661106688,988835594976538624,2020-01-27 19:27:05
1203702456494022657,1199973254036721664,2020-01-27 19:27:05
3233931140,984377237481951233,2020-01-27 19:27:05
1033580280764755971,1176911303207608320,2020-01-27 19:27:05
1182922955254390784,1184453735033868288,2020-01-27 19:27:05
2310506568,1069751215678869504,2020-01-27 19:27:05
954708854121512960,3065927091,2020-01-27 19:27:05
925054715993448448,474283317,2020-01-27 19:27:05
1194262134726762496,1125401111286837248,2020-01-27 19:27:05
1138918521591750658,1150792886285471745,2020-01-27 19:27:05
1203088177239613440,17919972,2020-01-27 19:27:05
792070225852260352,1070251982428897281,2020-01-27 19:27:05
792070225852260352,56239009,2020-01-27 19:27:05
1168505147187761154,46116615,2020-01-27 19:27:05
1168505147187761154,335141638,2020-01-27 19:27:05
1168505147187761154,1409798257,2020-01-27 19:27:05
2715554232,1204704445457678336,2020-01-27 19:27:05
444958086,1291985708,2020-01-27 19:27:05
3803948901,959162208579145728,2020-01-27 19:27:05
2806352762,713143,2020-01-27 19:27:05
1134209698956058624,1152952135811661825,2020-01-27 19:27:05
1134209698956058624,1020280421232279552,2020-01-27 19:27:05
115725540,1194220061269151746,2020-01-27 19:27:05
945359635837603840,1141989359660388352,2020-01-27 19:27:05
968612283273408519,984377237481951233,2020-01-27 19:27:05
1133492372543873025,938825694825631745,2020-01-27 19:27:06
722836688,65537597,2020-01-27 19:27:06
722836688,19923144,2020-01-27 19:27:06
722836688,1059194370,2020-01-27 19:27:06
990326918808514561,2671426343,2020-01-27 19:27:06
1219983839763689472,1192028234386272256,2020-01-27 19:27:06
1219983839763689472,1178639450122772480,2020-01-27 19:27:06
1202261009047543809,183212847,2020-01-27 19:27:06
1202261009047543809,1652516689,2020-01-27 19:27:06
728642887026610176,1021725831515852800,2020-01-27 19:27:06
3184455901,1211420419799969792,2020-01-27 19:27:06
1213462169624305664,606230375,2020-01-27 19:27:06
1291117136,337563504,2020-01-27 19:27:06
369981555,919267593340452865,2020-01-27 19:27:06
1156574464664068096,1033459399921164289,2020-01-27 19:27:06
1156574464664068096,1180902075493998592,2020-01-27 19:27:06
1156574464664068096,2482772162,2020-01-27 19:27:06
1076089550936645632,18238260,2020-01-27 19:27:06
1076089550936645632,1178639450122772480,2020-01-27 19:27:06
3532615874,41068931,2020-01-27 19:27:06
1182440683812114432,773315353304633346,2020-01-27 19:27:06
2827559674,1195004695351152641,2020-01-27 19:27:06
2827559674,226061405,2020-01-27 19:27:06
1219600981337374720,183212847,2020-01-27 19:27:06
1219600981337374720,1652516689,2020-01-27 19:27:06
113964708,555634775,2020-01-27 19:27:06
425806912,888218978769915908,2020-01-27 19:27:06
636117274,1385911,2020-01-27 19:27:06
636117274,29821266,2020-01-27 19:27:06
636117274,910533922450161664,2020-01-27 19:27:06
636117274,702590100438388736,2020-01-27 19:27:06
1052020066844332032,813286,2020-01-27 19:27:06
1177095831452835841,1070635927884640256,2020-01-27 19:27:06
1202547515700047877,278912803,2020-01-27 19:27:06
808531778482950144,1165680699468156928,2020-01-27 19:27:06
2517975171,1483518709,2020-01-27 19:27:06
524515891,761089110584864768,2020-01-27 19:27:06
493404011,768380722293960704,2020-01-27 19:27:06
821232828671094784,966503575252762624,2020-01-27 19:27:06
2776340216,892188990991876096,2020-01-27 19:27:06
813498292155904000,1063557504251109376,2020-01-27 19:27:06
1201903446372364289,856812416,2020-01-27 19:27:06
538851505,1710345096,2020-01-27 19:27:06
1197349856110448640,3030158859,2020-01-27 19:27:06
1197349856110448640,274935134,2020-01-27 19:27:06
3464923873,1017469592656965632,2020-01-27 19:27:07
3464923873,1162601159795720192,2020-01-27 19:27:07
401515652,1127801823622942720,2020-01-27 19:27:07
401515652,3006575409,2020-01-27 19:27:07
1076702925546770432,3065927091,2020-01-27 19:27:07
1115850045197254657,1048819185755856897,2020-01-27 19:27:07
30755487,279016754,2020-01-27 19:27:07
30755487,204812327,2020-01-27 19:27:07
1491030805,289408913,2020-01-27 19:27:07
1169326330674126848,1051090108055805953,2020-01-27 19:27:07
1128781720550039553,1091931425207656448,2020-01-27 19:27:07
237895537,285948789,2020-01-27 19:27:07
1203792117308506113,3992618714,2020-01-27 19:27:07
1030697007231524865,19321357,2020-01-27 19:27:07
516144396,905964026,2020-01-27 19:27:07
16699616,4878615311,2020-01-27 19:27:07
1213390866372448256,949614685405380608,2020-01-27 19:27:07
1089086835458883584,17919972,2020-01-27 19:27:07
1089086835458883584,17525171,2020-01-27 19:27:07
1089086835458883584,14776983,2020-01-27 19:27:07
1089086835458883584,16945341,2020-01-27 19:27:07
1089086835458883584,976604963743842304,2020-01-27 19:27:07
961194408,319769408,2020-01-27 19:27:07
1060608168726855682,1019949591817531392,2020-01-27 19:27:07
975978136251912192,739417207,2020-01-27 19:27:07
3014536595,3344622813,2020-01-27 19:27:07
31204156,825840504562606080,2020-01-27 19:27:07
31204156,1059194370,2020-01-27 19:27:07
878410567530274816,4094056633,2020-01-27 19:27:07
878410567530274816,1652516689,2020-01-27 19:27:07
878410567530274816,18238260,2020-01-27 19:27:07
31530411,864926050035400705,2020-01-27 19:27:07
815369052629729280,70737979,2020-01-27 19:27:07
934984904,35586563,2020-01-27 19:27:07
1022909073703006208,1182001076779835396,2020-01-27 19:27:07
1208501403204763648,1195765102835912706,2020-01-27 19:27:07
795339971074883584,4019779475,2020-01-27 19:27:07
1219469986843881475,939602666363277313,2020-01-27 19:27:07
102396185,4099048259,2020-01-27 19:27:07
1098442967302459392,1197144013830123520,2020-01-27 19:27:07
1212982467591753728,811955159219793921,2020-01-27 19:27:07
1212982467591753728,332829606,2020-01-27 19:27:07
438802841,41068931,2020-01-27 19:27:07
1186776223952846848,1075866939094958081,2020-01-27 19:27:07
1186776223952846848,67875087,2020-01-27 19:27:07
1195408592813412353,17919972,2020-01-27 19:27:07
1195408592813412353,17525171,2020-01-27 19:27:07
1195408592813412353,14776983,2020-01-27 19:27:07
1195408592813412353,16945341,2020-01-27 19:27:07
1195408592813412353,976604963743842304,2020-01-27 19:27:07
2807215076,1128996505489158146,2020-01-27 19:27:07
26471802,248900032,2020-01-27 19:27:07
1068336224874754049,1056506099338301440,2020-01-27 19:27:07
1063703009572605952,2546386791,2020-01-27 19:27:07
1220646216163381248,1164579907634126848,2020-01-27 19:27:07
1220646216163381248,96135256,2020-01-27 19:27:07
1220646216163381248,851330647045963776,2020-01-27 19:27:07
1220646216163381248,60089365,2020-01-27 19:27:07
1173617093121429511,854123004,2020-01-27 19:27:07
983014800,295965072,2020-01-27 19:27:07
343327190,954887105347452929,2020-01-27 19:27:07
1209099398141100032,1498583341,2020-01-27 19:27:07
2477070504,2806258139,2020-01-27 19:27:07
1083221428160188418,2363318724,2020-01-27 19:27:08
760403738083356672,19321357,2020-01-27 19:27:08
770628799675310080,1114588185982451712,2020-01-27 19:27:08
770628799675310080,1089073202410606593,2020-01-27 19:27:08
1193184768524840961,1206070926694961158,2020-01-27 19:27:08
387567889,722205647790428160,2020-01-27 19:27:08
714054048387706880,2662334742,2020-01-27 19:27:08
245840412,236826818,2020-01-27 19:27:08
911606743733620737,1210586609101496321,2020-01-27 19:27:08
1200333875651567616,1000594688,2020-01-27 19:27:08
1200333875651567616,18238260,2020-01-27 19:27:08
4284897204,1002128486,2020-01-27 19:27:08
1179373811071741952,44625871,2020-01-27 19:27:08
720294941004546048,1690451820,2020-01-27 19:27:08
1037032287936729088,1116225211358044160,2020-01-27 19:27:08
1217092767899422723,1220446398509998096,2020-01-27 19:27:08
701282671494828032,2539074500,2020-01-27 19:27:08
2282425064,2955820968,2020-01-27 19:27:08
2580591729,1690451820,2020-01-27 19:27:08
337567564,54617733,2020-01-27 19:27:08
1199342225018114048,1205320191833329664,2020-01-27 19:27:08
840774440,3022889996,2020-01-27 19:27:08
840774440,73834352,2020-01-27 19:27:08
1073060508649934848,1221117214083801088,2020-01-27 19:27:08
1005664027056459776,901020786798071808,2020-01-27 19:27:08
4672636662,1000594688,2020-01-27 19:27:08
4672636662,18238260,2020-01-27 19:27:08
3347282386,237471513,2020-01-27 19:27:08
172579734,30046360,2020-01-27 19:27:08
1108212947782754305,1190083681777573888,2020-01-27 19:27:08
1108212947782754305,3030158859,2020-01-27 19:27:08
1108212947782754305,274935134,2020-01-27 19:27:08
1108212947782754305,3030158859,2020-01-27 19:27:08
1108212947782754305,274935134,2020-01-27 19:27:08
456563407,1124437754790551552,2020-01-27 19:27:08
185173266,17931627,2020-01-27 19:27:08
1180284388644392960,995775377275478016,2020-01-27 19:27:08
1645727234,3215166489,2020-01-27 19:27:08
1214079365580902400,18238260,2020-01-27 19:27:08
1214079365580902400,1396961022,2020-01-27 19:27:08
1214079365580902400,2866943848,2020-01-27 19:27:08
1214079365580902400,132385468,2020-01-27 19:27:08
1220328171968483328,1052241142622781440,2020-01-27 19:27:08
2351786388,21004005,2020-01-27 19:27:08
2381446142,53745076,2020-01-27 19:27:08
2381446142,563997163,2020-01-27 19:27:08
2381446142,951078925056307200,2020-01-27 19:27:08
2381446142,25073877,2020-01-27 19:27:08
2381446142,965259182,2020-01-27 19:27:08
2381446142,1077970982,2020-01-27 19:27:08
2381446142,806575472406503425,2020-01-27 19:27:08
2381446142,1175486675012730881,2020-01-27 19:27:08
2381446142,801168552,2020-01-27 19:27:08
2381446142,1011099288691232768,2020-01-27 19:27:08
2381446142,2381446142,2020-01-27 19:27:08
2833011683,813286,2020-01-27 19:27:09
825787984490409985,1104710021689065472,2020-01-27 19:27:09
1173141795900780545,1127585045068144642,2020-01-27 19:27:09
2268968857,909098112253272064,2020-01-27 19:27:09
176911180,250831586,2020-01-27 19:27:09
1184614541235314688,938825694825631745,2020-01-27 19:27:09
1202332730165301248,1208685154283048960,2020-01-27 19:27:09
957792849726267393,746668412705845248,2020-01-27 19:27:09
141615006,1691284813,2020-01-27 19:27:09
941642204187119616,1200372443212181504,2020-01-27 19:27:09
81200968,15248323,2020-01-27 19:27:09
1624266236,452247387,2020-01-27 19:27:09
731899532531785729,759251,2020-01-27 19:27:09
832308453993484288,818288227656286209,2020-01-27 19:27:09
2321940517,57172253,2020-01-27 19:27:09
2321940517,136361303,2020-01-27 19:27:09
1213518761522675712,1210866499847475201,2020-01-27 19:27:09
1213518761522675712,18238260,2020-01-27 19:27:09
1213518761522675712,1178639450122772480,2020-01-27 19:27:09
1213518761522675712,4802175765,2020-01-27 19:27:09
1213518761522675712,2866943848,2020-01-27 19:27:09
1213518761522675712,1184094179627941888,2020-01-27 19:27:09
1213518761522675712,132385468,2020-01-27 19:27:09
222705028,567359278,2020-01-27 19:27:09
222705028,173829764,2020-01-27 19:27:09
222705028,1185846951771815936,2020-01-27 19:27:09
914101960818782208,3215166489,2020-01-27 19:27:09
728750481678344193,1182726747378335747,2020-01-27 19:27:09
497023034,939612886598549504,2020-01-27 19:27:09
788663127453949952,17919972,2020-01-27 19:27:09
788663127453949952,17525171,2020-01-27 19:27:09
788663127453949952,14776983,2020-01-27 19:27:09
788663127453949952,16945341,2020-01-27 19:27:09
788663127453949952,976604963743842304,2020-01-27 19:27:09
1216613769624739840,1208482480849711104,2020-01-27 19:27:09
816752608664780800,41068931,2020-01-27 19:27:09
780790642251149313,1190309003152121856,2020-01-27 19:27:09
1209356662995206144,183212847,2020-01-27 19:27:09
1209356662995206144,1652516689,2020-01-27 19:27:09
2715129677,3056213363,2020-01-27 19:27:09
734913484937367554,1002049896453570560,2020-01-27 19:27:09
1073268831664123904,1191772916742074371,2020-01-27 19:27:09
1191744043270557696,1196039846961115136,2020-01-27 19:27:09
1191744043270557696,2535079531,2020-01-27 19:27:09
1107544123563606016,1025597186267078656,2020-01-27 19:27:09
797874319367999493,757909879,2020-01-27 19:27:09
1202444935682592768,1128533938396205056,2020-01-27 19:27:09
1202444935682592768,2809786644,2020-01-27 19:27:09
924686855857041408,183212847,2020-01-27 19:27:09
924686855857041408,1652516689,2020-01-27 19:27:09
1178055988865314816,901020786798071808,2020-01-27 19:27:09
100865926,23185323,2020-01-27 19:27:09
1606162429,53745076,2020-01-27 19:27:09
1606162429,822215679726100480,2020-01-27 19:27:09
15392177,36733306,2020-01-27 19:27:09
887336286494892033,1133704887722749954,2020-01-27 19:27:09
757315403420950529,512459933,2020-01-27 19:27:09
1040500680342073344,1128245988479709184,2020-01-27 19:27:09
16528070,1109968586,2020-01-27 19:27:09
197603906,60113926,2020-01-27 19:27:09
197603906,1358146357,2020-01-27 19:27:09
1090723779888721920,1036349552331124737,2020-01-27 19:27:09
1090723779888721920,46116615,2020-01-27 19:27:09
1090723779888721920,335141638,2020-01-27 19:27:09
1090723779888721920,1409798257,2020-01-27 19:27:09
1084856448931250176,1217207774179995655,2020-01-27 19:27:09
2834302319,711036672130031616,2020-01-27 19:27:09
2834302319,23375688,2020-01-27 19:27:09
1064750344759140353,473681594,2020-01-27 19:27:09
1028410436214054919,389092161,2020-01-27 19:27:10
898253027265716224,5250161,2020-01-27 19:27:10
1144987268676902914,774553392274214912,2020-01-27 19:27:10
556814493,278682576,2020-01-27 19:27:10
3039835059,1086094129,2020-01-27 19:27:10
4400015008,797070942082072576,2020-01-27 19:27:10
3309219404,1207372451761528832,2020-01-27 19:27:10
3309219404,816652616625168388,2020-01-27 19:27:10
3309219404,25073877,2020-01-27 19:27:10
1045703480818769920,1021616530369519617,2020-01-27 19:27:10
1045703480818769920,1069706939100266498,2020-01-27 19:27:10
1213303555731251200,4369558574,2020-01-27 19:27:10
1517631872,2914442873,2020-01-27 19:27:10
851310581990645760,1149365333674864640,2020-01-27 19:27:10
851310581990645760,64701971,2020-01-27 19:27:10
821224183732408320,348178696,2020-01-27 19:27:10
2576649797,2954145489,2020-01-27 19:27:10
728433980492550144,3071425882,2020-01-27 19:27:10
329742855,449218414,2020-01-27 19:27:10
329742855,329742855,2020-01-27 19:27:10
1115598301770817538,2784142880,2020-01-27 19:27:10
1166026198566281221,1168443908889686018,2020-01-27 19:27:10
3277324693,74603500,2020-01-27 19:27:10
935730124598775813,101871795,2020-01-27 19:27:10
3988313243,3988313243,2020-01-27 19:27:10
2590130982,997823606,2020-01-27 19:27:10
2590130982,2715577722,2020-01-27 19:27:10
2590130982,1002996611432288259,2020-01-27 19:27:10
2590130982,503866301,2020-01-27 19:27:10
2590130982,22195891,2020-01-27 19:27:10
736527349706031104,1147808494193532931,2020-01-27 19:27:10
1220726513810792452,18238260,2020-01-27 19:27:10
1220726513810792452,1178639450122772480,2020-01-27 19:27:10
146999201,37516636,2020-01-27 19:27:10
166681305,845899604,2020-01-27 19:27:10
2261161628,808524596181921793,2020-01-27 19:27:10
2278517640,883663136301174785,2020-01-27 19:27:10
1159272307774435330,1031582764934594561,2020-01-27 19:27:10
794922129951227904,839328941349474304,2020-01-27 19:27:10
739654108685164544,1083042322063994881,2020-01-27 19:27:10
1052664198570889222,1689438529,2020-01-27 19:27:10
1052664198570889222,934893452,2020-01-27 19:27:10
964784682146697216,1205774581216116737,2020-01-27 19:27:10
964784682146697216,2998958359,2020-01-27 19:27:10
34242086,2259895735,2020-01-27 19:27:10
1496869602,17461978,2020-01-27 19:27:10
1496869602,1059194370,2020-01-27 19:27:10
434644454,27957121,2020-01-27 19:27:11
1383259308,994673167577698304,2020-01-27 19:27:11
1035838758,1012538203516080128,2020-01-27 19:27:11
1082715952612106240,70677962,2020-01-27 19:27:11
185759447,29452797,2020-01-27 19:27:11
797090751465353218,1215736087810674689,2020-01-27 19:27:11
1220646216163381248,1191000839197847552,2020-01-27 19:27:11
1220646216163381248,851330647045963776,2020-01-27 19:27:11
1220646216163381248,1178639450122772480,2020-01-27 19:27:11
872208254868348929,1089767880487550976,2020-01-27 19:27:11
1211548667351453696,310679156,2020-01-27 19:27:11
1211548667351453696,53057232,2020-01-27 19:27:11
3181312388,41313467,2020-01-27 19:27:11
1219600981337374720,183212847,2020-01-27 19:27:11
1219600981337374720,1652516689,2020-01-27 19:27:11
118872998,285948789,2020-01-27 19:27:11
893198453626601472,893198453626601472,2020-01-27 19:27:11
793839531158036480,2376796154,2020-01-27 19:27:11
1157921708453638144,3103132747,2020-01-27 19:27:11
249193634,727260001,2020-01-27 19:27:11
3049761296,3127866874,2020-01-27 19:27:11
214615758,57172253,2020-01-27 19:27:11
214615758,136361303,2020-01-27 19:27:11
985648462288039936,1136296328454168576,2020-01-27 19:27:11
493404011,768380722293960704,2020-01-27 19:27:11
264282707,2731285385,2020-01-27 19:27:11
491681355,714963695944785920,2020-01-27 19:27:11
42527028,3004231,2020-01-27 19:27:11
261551726,34507480,2020-01-27 19:27:11
37463789,1212206379764568064,2020-01-27 19:27:11
328590099,244139737,2020-01-27 19:27:11
902619995443748864,730230402745434112,2020-01-27 19:27:11
1017121655787843584,115907430,2020-01-27 19:27:11
2834237649,745705135284727808,2020-01-27 19:27:11
3091229360,47766759,2020-01-27 19:27:11
239223445,101926326,2020-01-27 19:27:11
1083081774689705984,1485965760,2020-01-27 19:27:11
1083081774689705984,34507480,2020-01-27 19:27:11
845534532073873409,1172242507138248705,2020-01-27 19:27:11
1205781341687599104,1498583341,2020-01-27 19:27:11
2216773222,160751248,2020-01-27 19:27:12
3969073216,377522416,2020-01-27 19:27:12
1221678167389196290,18238260,2020-01-27 19:27:12
1221678167389196290,965137549533462529,2020-01-27 19:27:12
1221678167389196290,1652516689,2020-01-27 19:27:12
1221678167389196290,1191787743946272768,2020-01-27 19:27:12
1221678167389196290,183212847,2020-01-27 19:27:12
4655919812,3285561799,2020-01-27 19:27:12
4655919812,33868638,2020-01-27 19:27:12
859903652277997568,967027562,2020-01-27 19:27:12
1034253215888486400,2279883714,2020-01-27 19:27:12
542808739,813286,2020-01-27 19:27:12
8230062,3004231,2020-01-27 19:27:12
1036720921548079104,169686021,2020-01-27 19:27:12
1202255403523792897,1197751058577031168,2020-01-27 19:27:12
3842221578,971492821,2020-01-27 19:27:12
1153050358547136513,813286,2020-01-27 19:27:12
3307531704,160751248,2020-01-27 19:27:12
1115131295611465728,1141568300863741952,2020-01-27 19:27:12
2835226771,1690451820,2020-01-27 19:27:12
1212754298901188609,835071828863381504,2020-01-27 19:27:12
1022111019722788867,153018287,2020-01-27 19:27:12
940379448943276032,3004231,2020-01-27 19:27:12
1221114213613162498,872909683916406786,2020-01-27 19:27:12
793194936267145216,1213874306515554306,2020-01-27 19:27:12
2985094892,1348131978,2020-01-27 19:27:12
2560322908,1141401835556786182,2020-01-27 19:27:12
288343177,159674283,2020-01-27 19:27:12
951231887795605504,165591750,2020-01-27 19:27:12
964277448505479168,813286,2020-01-27 19:27:12
4326819977,103760901,2020-01-27 19:27:12
1202946535882776576,2324318250,2020-01-27 19:27:12
1202946535882776576,1396961022,2020-01-27 19:27:12
1192568669014020096,1733467884,2020-01-27 19:27:12
1179793580757438464,2809786644,2020-01-27 19:27:12
1179793580757438464,2420079396,2020-01-27 19:27:12
1179793580757438464,1396961022,2020-01-27 19:27:12
2158036528,295520394,2020-01-27 19:27:12
28879437,813286,2020-01-27 19:27:12
2440310181,3292597556,2020-01-27 19:27:12
1213147956473262080,2240365687,2020-01-27 19:27:12
828527655007842304,887579670786568193,2020-01-27 19:27:12
235987756,952008997141299200,2020-01-27 19:27:12
869137629324787712,828508190660665344,2020-01-27 19:27:12
869137629324787712,1109636196185997318,2020-01-27 19:27:12
1208998646684909568,18238260,2020-01-27 19:27:12
1208998646684909568,1178639450122772480,2020-01-27 19:27:12
771187301917483009,250831586,2020-01-27 19:27:12
1187182165622173697,762881619384340481,2020-01-27 19:27:12
1187182165622173697,46116615,2020-01-27 19:27:12
1187182165622173697,335141638,2020-01-27 19:27:12
1187182165622173697,1409798257,2020-01-27 19:27:12
1218961686280802304,183212847,2020-01-27 19:27:12
1218961686280802304,1652516689,2020-01-27 19:27:12
1206926323362357249,1127585045068144642,2020-01-27 19:27:12
479040110,813286,2020-01-27 19:27:12
44806507,67037606,2020-01-27 19:27:12
3100613023,3292597556,2020-01-27 19:27:12
812341244919742464,1143919610317758464,2020-01-27 19:27:12
2213388067,2938612820,2020-01-27 19:27:12
748357423660826624,13615722,2020-01-27 19:27:12
1213427226017820672,108660954,2020-01-27 19:27:12
1213427226017820672,66113541,2020-01-27 19:27:12
1177530775077629952,2379264097,2020-01-27 19:27:12
273632661,1180300898309939200,2020-01-27 19:27:12
273632661,1180300898309939200,2020-01-27 19:27:12
1197082022499344384,18238260,2020-01-27 19:27:13
1197082022499344384,1178639450122772480,2020-01-27 19:27:13
1206031511159549952,245013395,2020-01-27 19:27:13
1206938580897193984,102506203,2020-01-27 19:27:13
162882746,1068830543536631808,2020-01-27 19:27:13
28443814,1070048032505266176,2020-01-27 19:27:13
64315971,726682363,2020-01-27 19:27:13
766441851394068484,739417207,2020-01-27 19:27:13
956974402322616320,964768062,2020-01-27 19:27:13
1162126209502732289,335141638,2020-01-27 19:27:13
1217447580810072065,2309072702,2020-01-27 19:27:13
1217447580810072065,2820196993,2020-01-27 19:27:13
1181338281952235521,1081662110340468736,2020-01-27 19:27:13
2713871211,590095205,2020-01-27 19:27:13
1179455069588262912,17919972,2020-01-27 19:27:13
1179455069588262912,17525171,2020-01-27 19:27:13
1179455069588262912,14776983,2020-01-27 19:27:13
1179455069588262912,16945341,2020-01-27 19:27:13
1179455069588262912,976604963743842304,2020-01-27 19:27:13
892596787579584514,917794790984515584,2020-01-27 19:27:13
368066097,104099298,2020-01-27 19:27:13
952595154711601152,46116615,2020-01-27 19:27:13
952595154711601152,335141638,2020-01-27 19:27:13
952595154711601152,1409798257,2020-01-27 19:27:13
952595154711601152,335141638,2020-01-27 19:27:13
2385958855,3020798501,2020-01-27 19:27:13
2845343257,1548977419,2020-01-27 19:27:13
3302491118,760963385320026112,2020-01-27 19:27:13
3302491118,3353061012,2020-01-27 19:27:13
3302491118,18005085,2020-01-27 19:27:13
3302491118,29501253,2020-01-27 19:27:13
190139153,401516474,2020-01-27 19:27:13
844484562,181561712,2020-01-27 19:27:13
3311146022,946770918,2020-01-27 19:27:13
3311146022,73834352,2020-01-27 19:27:13
1025498240261791750,2864043909,2020-01-27 19:27:13
25649234,2269291741,2020-01-27 19:27:13
872506246275923971,4914384040,2020-01-27 19:27:13
973702688,1690451820,2020-01-27 19:27:13
1157056676626931714,1191635317528264704,2020-01-27 19:27:13
1060906346739105794,1141401835556786182,2020-01-27 19:27:13
304676181,411686360,2020-01-27 19:27:13
455531885,1548977419,2020-01-27 19:27:13
1218459805242626048,840208144051634177,2020-01-27 19:27:13
155314061,241347124,2020-01-27 19:27:13
1134553549,1193519780860289025,2020-01-27 19:27:13
990669840804331521,1193519780860289025,2020-01-27 19:27:14
1151002609,18238260,2020-01-27 19:27:14
1151002609,1178639450122772480,2020-01-27 19:27:14
